UserID,ProductID,Interaction,Timestamp,Category,InteractionWeight
U500,40990,viewed,2021-10-16 14:25:43,Apparel,1
U35,3798,added_to_cart,2021-06-07 13:33:35,Footwear,3
U357,33142,added_to_cart,2021-09-11 15:42:44,Apparel,3
U401,40135,added_to_cart,2021-10-02 15:50:32,Apparel,3
U215,29150,viewed,2022-10-27 08:26:18,Apparel,1
U263,13361,purchased,2021-07-07 20:12:46,Footwear,5
U148,39839,purchased,2022-07-09 17:02:32,Apparel,5
U218,2727,purchased,2022-05-16 12:57:41,Apparel,5
U407,49600,viewed,2022-06-10 06:42:05,Footwear,1
U300,11976,added_to_cart,2021-08-11 06:00:00,Footwear,3
U87,9037,purchased,2021-09-07 17:35:51,Footwear,5
U406,34632,viewed,2022-11-04 01:38:01,Footwear,1
U239,9001,purchased,2022-12-08 19:45:01,Footwear,5
U94,31127,viewed,2022-09-13 04:59:17,Apparel,1
U184,46215,viewed,2021-12-27 22:34:26,Footwear,1
U124,48244,added_to_cart,2022-06-04 22:51:58,Apparel,3
U229,35586,added_to_cart,2021-08-14 23:05:18,Footwear,3
U315,22846,purchased,2022-11-15 01:07:20,Footwear,5
U405,13539,viewed,2022-05-06 17:00:17,Footwear,1
U463,34060,added_to_cart,2021-06-17 02:10:28,Apparel,3
U108,54520,viewed,2022-09-16 09:40:49,Footwear,1
U45,47598,added_to_cart,2022-03-27 22:01:33,Footwear,3
U11,41725,purchased,2022-02-26 16:10:33,Footwear,5
U355,43957,added_to_cart,2022-08-23 07:19:58,Footwear,3
U368,31119,added_to_cart,2021-10-15 04:16:02,Apparel,3
U22,4637,viewed,2022-07-18 19:25:40,Footwear,1
U16,24941,viewed,2022-02-01 17:23:21,Apparel,1
U360,27640,added_to_cart,2021-09-05 07:06:47,Footwear,3
U399,9091,purchased,2022-12-20 11:08:55,Footwear,5
U177,17614,viewed,2022-02-09 22:22:04,Apparel,1
U251,2691,purchased,2021-07-22 20:06:05,Apparel,5
U296,1654,added_to_cart,2021-10-12 07:03:58,Footwear,3
U380,39330,added_to_cart,2022-12-11 05:12:19,Apparel,3
U198,22958,viewed,2022-04-25 08:37:30,Footwear,1
U355,44204,purchased,2021-09-09 09:16:25,Footwear,5
U293,26623,added_to_cart,2021-07-13 17:53:21,Footwear,3
U191,14497,purchased,2022-03-13 08:34:40,Footwear,5
U275,45406,added_to_cart,2022-10-03 09:05:55,Footwear,3
U135,45409,viewed,2021-10-01 08:14:20,Footwear,1
U126,19141,purchased,2022-10-16 15:19:41,Footwear,5
U178,29236,viewed,2022-08-10 08:11:41,Footwear,1
U304,40138,viewed,2022-05-03 03:42:46,Apparel,1
U10,4072,purchased,2021-10-13 18:27:01,Footwear,5
U12,44204,purchased,2021-08-19 08:37:20,Footwear,5
U92,3807,added_to_cart,2021-09-06 01:41:36,Apparel,3
U5,2703,viewed,2021-10-31 18:52:30,Apparel,1
U24,4743,added_to_cart,2021-08-30 15:21:10,Footwear,3
U341,41982,added_to_cart,2022-06-13 23:35:07,Apparel,3
U246,42003,added_to_cart,2022-05-11 03:51:40,Apparel,3
U367,54923,added_to_cart,2022-01-12 17:17:18,Apparel,3
U29,15544,purchased,2021-11-07 21:46:34,Footwear,5
U299,57509,viewed,2022-01-09 16:42:48,Footwear,1
U264,42995,viewed,2022-12-21 17:23:23,Footwear,1
U261,4512,added_to_cart,2021-09-15 01:11:43,Footwear,3
U299,43584,purchased,2021-12-19 18:57:20,Apparel,5
U362,30731,purchased,2021-09-24 11:18:15,Apparel,5
U126,56969,added_to_cart,2022-07-20 17:11:36,Footwear,3
U206,15314,purchased,2022-06-26 05:36:27,Footwear,5
U16,6811,viewed,2022-02-12 10:37:46,Footwear,1
U338,43579,added_to_cart,2022-11-27 13:51:39,Apparel,3
U378,37565,added_to_cart,2022-02-03 02:23:24,Apparel,3
U79,38285,viewed,2022-09-02 19:49:07,Apparel,1
U384,12702,viewed,2021-09-06 07:19:26,Footwear,1
U239,40992,purchased,2021-10-11 14:04:24,Apparel,5
U128,39003,viewed,2022-05-15 01:10:43,Apparel,1
U6,33685,viewed,2022-06-17 00:27:06,Footwear,1
U468,3134,purchased,2022-01-07 05:04:44,Footwear,5
U261,31090,purchased,2022-07-31 17:15:58,Apparel,5
U464,14379,viewed,2022-11-30 16:28:22,Footwear,1
U211,26599,purchased,2022-04-17 03:46:29,Footwear,5
U310,34092,added_to_cart,2022-07-27 20:03:30,Apparel,3
U306,34094,added_to_cart,2022-08-29 13:20:07,Apparel,3
U496,17678,added_to_cart,2022-10-30 01:29:54,Footwear,3
U159,50175,purchased,2022-05-18 13:34:03,Footwear,5
U201,7391,viewed,2022-07-15 22:06:43,Footwear,1
U416,36139,added_to_cart,2022-12-19 00:34:39,Footwear,3
U207,9396,viewed,2021-08-06 06:34:48,Footwear,1
U88,50783,viewed,2022-01-06 14:19:43,Footwear,1
U32,41745,added_to_cart,2021-07-28 00:23:46,Apparel,3
U456,13539,added_to_cart,2022-07-05 23:16:23,Footwear,3
U73,16163,purchased,2022-05-31 03:34:51,Footwear,5
U107,3550,added_to_cart,2021-10-14 16:24:50,Footwear,3
U319,6619,purchased,2022-02-06 22:16:38,Footwear,5
U397,52123,purchased,2022-03-28 15:01:17,Apparel,5
U171,10672,purchased,2021-08-13 05:08:36,Apparel,5
U331,10307,viewed,2022-05-27 20:51:58,Footwear,1
U169,50777,added_to_cart,2022-06-22 08:57:13,Footwear,3
U379,35442,viewed,2022-10-24 12:29:34,Apparel,1
U427,24452,added_to_cart,2022-08-05 08:23:26,Footwear,3
U33,33304,purchased,2022-11-29 11:00:10,Apparel,5
U488,41979,viewed,2021-10-13 09:32:26,Apparel,1
U478,30727,purchased,2022-12-25 09:08:06,Apparel,5
U442,19123,purchased,2022-12-19 00:14:56,Footwear,5
U495,54958,added_to_cart,2021-12-11 03:17:32,Apparel,3
U368,31949,viewed,2021-06-20 13:45:13,Footwear,1
U355,2900,added_to_cart,2022-02-09 14:39:39,Footwear,3
U264,38939,added_to_cart,2021-11-23 19:46:44,Apparel,3
U369,53442,added_to_cart,2022-11-13 03:38:43,Footwear,3
U455,19122,viewed,2021-10-07 05:00:03,Footwear,1
U374,31448,added_to_cart,2022-12-26 10:31:10,Apparel,3
U45,44941,purchased,2022-12-05 14:25:05,Footwear,5
U231,37593,added_to_cart,2022-09-15 04:27:03,Apparel,3
U380,5425,viewed,2022-03-22 08:39:12,Apparel,1
U48,35879,viewed,2021-09-20 18:14:29,Apparel,1
U318,41002,viewed,2021-06-25 15:16:55,Apparel,1
U113,13549,purchased,2021-06-27 20:05:21,Footwear,5
U428,23621,purchased,2022-08-20 12:40:25,Apparel,5
U277,38290,viewed,2021-09-30 02:36:03,Apparel,1
U439,17019,purchased,2021-08-02 18:03:59,Footwear,5
U167,18172,purchased,2022-03-28 18:32:27,Apparel,5
U468,30715,purchased,2022-03-06 14:59:38,Apparel,5
U399,20869,purchased,2022-10-23 06:49:51,Footwear,5
U476,42732,purchased,2021-06-09 13:09:38,Footwear,5
U34,59034,purchased,2022-01-11 10:17:52,Footwear,5
U484,13359,viewed,2022-10-30 17:26:04,Footwear,1
U190,15250,purchased,2021-06-04 11:48:37,Footwear,5
U232,34749,added_to_cart,2022-08-23 02:11:51,Footwear,3
U386,26590,viewed,2022-07-16 04:21:11,Footwear,1
U377,4523,viewed,2021-12-26 04:22:06,Footwear,1
U147,5606,viewed,2022-04-25 11:30:17,Footwear,1
U169,13640,added_to_cart,2021-06-30 04:17:36,Footwear,3
U9,40982,viewed,2022-12-05 17:33:03,Apparel,1
U380,1636,viewed,2021-08-02 22:54:40,Footwear,1
U237,40155,purchased,2021-10-27 06:09:03,Apparel,5
U365,49059,purchased,2022-11-01 16:54:31,Footwear,5
U219,46089,purchased,2022-02-16 14:12:24,Footwear,5
U188,24633,viewed,2021-07-23 18:35:33,Footwear,1
U53,33139,added_to_cart,2021-07-01 04:42:47,Apparel,3
U498,5586,added_to_cart,2022-11-11 04:17:50,Apparel,3
U353,37575,added_to_cart,2021-09-06 09:54:00,Apparel,3
U197,34190,added_to_cart,2021-08-30 10:46:01,Apparel,3
U116,47598,viewed,2022-07-03 01:17:07,Footwear,1
U308,12846,viewed,2022-05-02 01:43:53,Apparel,1
U392,6821,purchased,2022-04-07 12:08:52,Footwear,5
U186,20765,viewed,2022-12-03 16:55:03,Footwear,1
U474,35713,viewed,2022-02-07 12:00:04,Footwear,1
U273,8324,purchased,2022-06-25 08:09:45,Apparel,5
U378,38958,added_to_cart,2022-12-11 14:01:40,Apparel,3
U382,41310,added_to_cart,2022-11-07 12:05:18,Apparel,3
U298,31116,added_to_cart,2021-10-20 06:30:20,Apparel,3
U273,41003,purchased,2021-10-29 23:42:33,Apparel,5
U307,11985,purchased,2022-01-08 22:23:04,Footwear,5
U410,15268,added_to_cart,2022-11-23 13:56:04,Footwear,3
U232,35881,purchased,2021-12-11 11:00:03,Apparel,5
U258,38992,purchased,2021-08-26 04:56:59,Apparel,5
U150,41867,viewed,2022-03-26 14:07:54,Footwear,1
U89,36311,added_to_cart,2022-06-15 13:35:32,Apparel,3
U408,7753,viewed,2022-12-01 01:44:06,Footwear,1
U262,29583,viewed,2022-10-30 10:15:45,Footwear,1
U456,2693,viewed,2021-12-16 17:46:20,Apparel,1
U483,38985,purchased,2022-08-03 18:49:41,Apparel,5
U96,8339,purchased,2022-01-02 07:39:18,Apparel,5
U268,22165,added_to_cart,2022-12-14 14:10:19,Footwear,3
U326,36314,viewed,2021-11-11 16:25:52,Apparel,1
U109,33271,added_to_cart,2021-06-14 06:28:02,Apparel,3
U363,37515,viewed,2022-06-17 06:33:15,Apparel,1
U312,34860,purchased,2022-07-18 03:17:24,Footwear,5
U381,35880,viewed,2022-11-05 06:37:52,Apparel,1
U259,37607,purchased,2021-12-01 22:06:01,Apparel,5
U276,56876,viewed,2022-05-17 23:55:34,Footwear,1
U94,22501,viewed,2022-09-03 20:34:14,Footwear,1
U78,6423,viewed,2022-06-28 16:00:17,Footwear,1
U385,22733,purchased,2022-12-23 06:56:16,Footwear,5
U351,4547,purchased,2022-06-06 06:15:49,Footwear,5
U187,54520,added_to_cart,2021-08-03 15:01:44,Footwear,3
U253,54933,added_to_cart,2022-01-26 19:48:12,Apparel,3
U439,3504,viewed,2021-12-13 06:31:34,Footwear,1
U12,6642,purchased,2021-12-22 14:18:39,Footwear,5
U262,4724,purchased,2022-07-03 03:04:01,Apparel,5
U56,35893,added_to_cart,2021-06-21 19:10:07,Apparel,3
U497,34112,added_to_cart,2022-05-03 14:04:12,Apparel,3
U76,21181,viewed,2022-04-25 10:31:54,Footwear,1
U484,8366,viewed,2021-09-13 15:09:12,Apparel,1
U320,17481,viewed,2022-06-11 09:43:15,Footwear,1
U340,33277,added_to_cart,2021-07-18 15:38:17,Apparel,3
U385,44517,viewed,2021-07-20 07:02:32,Footwear,1
U500,45385,viewed,2022-06-13 17:56:29,Footwear,1
U408,39005,viewed,2021-11-26 20:38:17,Apparel,1
U328,40931,viewed,2022-08-30 02:43:52,Apparel,1
U272,27640,purchased,2022-07-22 08:02:57,Footwear,5
U353,54121,viewed,2021-06-29 10:54:07,Footwear,1
U202,2693,added_to_cart,2021-06-25 18:08:44,Apparel,3
U398,28606,viewed,2022-09-04 11:31:09,Footwear,1
U389,5665,viewed,2022-11-01 03:15:11,Footwear,1
U287,57935,added_to_cart,2022-03-25 17:23:17,Footwear,3
U47,40955,viewed,2022-05-16 10:05:46,Apparel,1
U256,19310,added_to_cart,2021-06-30 02:51:19,Footwear,3
U227,50724,viewed,2021-12-14 13:16:50,Apparel,1
U227,13018,added_to_cart,2022-07-08 10:53:32,Footwear,3
U218,3996,added_to_cart,2022-06-14 23:01:20,Footwear,3
U273,56885,added_to_cart,2022-03-24 17:17:06,Footwear,3
U137,34109,viewed,2022-09-09 22:19:16,Apparel,1
U310,33131,added_to_cart,2022-11-20 23:03:01,Footwear,3
U260,34055,purchased,2022-02-09 03:39:15,Apparel,5
U446,34171,purchased,2021-06-11 08:10:13,Apparel,5
U6,56957,added_to_cart,2021-06-03 00:48:30,Footwear,3
U414,37598,purchased,2022-09-01 11:18:48,Apparel,5
U222,39975,purchased,2021-06-25 13:42:59,Footwear,5
U437,40995,added_to_cart,2022-06-26 01:33:11,Apparel,3
U105,41714,purchased,2021-12-13 07:25:43,Footwear,5
U360,38900,purchased,2021-09-14 07:30:39,Apparel,5
U195,39858,added_to_cart,2022-07-08 19:47:54,Apparel,3
U103,35782,added_to_cart,2022-05-07 22:06:51,Footwear,3
U198,42732,added_to_cart,2021-12-14 15:39:24,Footwear,3
U194,37551,purchased,2022-06-10 16:27:50,Apparel,5
U325,54526,added_to_cart,2022-10-15 04:02:45,Footwear,3
U307,26553,viewed,2022-11-24 19:08:05,Footwear,1
U162,31105,viewed,2021-09-27 18:11:01,Apparel,1
U369,53137,added_to_cart,2021-09-11 15:26:29,Footwear,3
U356,18549,purchased,2022-07-06 18:21:21,Footwear,5
U97,7753,added_to_cart,2021-12-15 03:11:08,Footwear,3
U133,31110,added_to_cart,2021-09-07 00:10:28,Apparel,3
U470,37558,viewed,2022-07-11 06:24:43,Apparel,1
U67,9116,purchased,2021-08-06 14:31:39,Footwear,5
U232,10266,purchased,2022-04-12 12:25:13,Footwear,5
U215,58458,added_to_cart,2021-08-31 00:01:41,Apparel,3
U117,13027,added_to_cart,2022-05-05 12:48:04,Footwear,3
U412,7842,added_to_cart,2022-06-19 21:59:16,Footwear,3
U353,6448,purchased,2021-07-23 04:45:03,Footwear,5
U406,16803,added_to_cart,2022-12-03 07:54:10,Apparel,3
U232,36002,purchased,2022-09-24 08:09:14,Apparel,5
U145,37622,added_to_cart,2021-09-19 07:59:46,Apparel,3
U356,49435,viewed,2022-12-16 00:48:00,Footwear,1
U11,26597,viewed,2022-12-04 09:30:39,Footwear,1
U477,20754,purchased,2022-05-30 15:38:22,Footwear,5
U232,38285,purchased,2022-01-19 02:02:52,Apparel,5
U209,34171,purchased,2022-12-08 20:06:56,Apparel,5
U67,36137,purchased,2021-06-26 15:22:19,Footwear,5
U19,33822,added_to_cart,2021-11-15 16:56:58,Footwear,3
U312,22199,viewed,2022-06-30 23:18:19,Footwear,1
U248,34113,purchased,2021-09-01 12:41:51,Apparel,5
U496,15570,purchased,2022-12-13 20:37:06,Apparel,5
U433,33515,added_to_cart,2021-07-20 19:47:56,Footwear,3
U364,42043,purchased,2022-12-03 02:35:03,Footwear,5
U112,41439,viewed,2022-10-12 00:19:54,Footwear,1
U19,41993,added_to_cart,2022-02-04 14:30:41,Apparel,3
U45,41010,viewed,2022-01-19 15:45:37,Apparel,1
U496,4524,viewed,2022-11-12 06:48:20,Footwear,1
U80,37560,purchased,2021-08-02 20:51:46,Apparel,5
U360,42750,viewed,2021-09-04 09:39:55,Footwear,1
U27,38345,added_to_cart,2022-04-03 13:50:44,Apparel,3
U92,17620,purchased,2022-02-26 04:17:39,Apparel,5
U339,53732,added_to_cart,2022-03-02 11:54:37,Footwear,3
U35,5921,purchased,2021-10-04 10:43:20,Footwear,5
U64,3893,purchased,2021-07-23 03:51:34,Apparel,5
U78,37246,viewed,2022-03-05 09:03:00,Footwear,1
U460,34043,added_to_cart,2021-12-05 21:40:42,Apparel,3
U359,22735,purchased,2022-04-26 07:55:30,Footwear,5
U441,25516,purchased,2022-09-05 04:39:57,Apparel,5
U407,47475,added_to_cart,2021-08-19 13:52:00,Footwear,3
U123,45349,purchased,2022-01-10 12:07:38,Footwear,5
U461,7396,purchased,2022-08-06 23:38:37,Footwear,5
U303,39753,viewed,2021-12-19 03:40:40,Apparel,1
U470,49585,added_to_cart,2022-05-22 03:37:39,Footwear,3
U21,36442,viewed,2022-11-08 14:19:35,Footwear,1
U461,40993,added_to_cart,2021-09-24 08:34:23,Apparel,3
U473,31177,viewed,2022-05-20 05:54:53,Apparel,1
U427,5609,added_to_cart,2022-05-20 10:05:57,Footwear,3
U329,1636,added_to_cart,2021-11-16 04:31:11,Footwear,3
U386,40991,added_to_cart,2022-12-07 16:31:23,Apparel,3
U104,41982,viewed,2021-07-22 21:38:59,Apparel,1
U321,34148,viewed,2022-05-16 19:00:00,Apparel,1
U288,45604,purchased,2021-12-12 08:04:42,Footwear,5
U110,45325,added_to_cart,2022-11-08 23:37:13,Footwear,3
U372,20802,added_to_cart,2022-08-14 17:34:58,Footwear,3
U242,45330,viewed,2022-10-04 05:44:09,Footwear,1
U168,34017,purchased,2022-06-05 23:24:13,Apparel,5
U16,36753,viewed,2022-12-02 04:11:17,Apparel,1
U416,39322,purchased,2022-03-23 23:55:35,Apparel,5
U198,3556,purchased,2022-10-08 07:52:09,Footwear,5
U412,41757,added_to_cart,2021-08-10 23:14:27,Apparel,3
U162,59033,added_to_cart,2022-02-07 14:17:33,Footwear,3
U288,14377,viewed,2022-04-26 23:41:18,Footwear,1
U477,34111,added_to_cart,2022-05-23 11:45:48,Apparel,3
U256,40956,purchased,2022-12-04 12:06:39,Apparel,5
U282,8361,purchased,2022-05-12 22:33:37,Apparel,5
U178,39899,viewed,2022-02-16 08:37:12,Footwear,1
U408,47190,added_to_cart,2022-05-21 03:53:08,Footwear,3
U156,37587,purchased,2022-10-06 12:21:14,Apparel,5
U344,33512,purchased,2022-02-03 07:34:32,Footwear,5
U147,56679,purchased,2022-08-14 21:59:56,Footwear,5
U419,33087,added_to_cart,2022-10-13 07:16:33,Footwear,3
U187,34260,added_to_cart,2022-02-19 01:43:43,Apparel,3
U71,38958,viewed,2022-08-14 10:33:19,Apparel,1
U237,13361,added_to_cart,2021-06-19 05:00:32,Footwear,3
U367,14379,added_to_cart,2021-09-18 19:26:35,Footwear,3
U72,52120,purchased,2022-07-25 12:15:46,Apparel,5
U421,13547,added_to_cart,2021-08-18 16:19:33,Footwear,3
U93,32812,purchased,2022-06-25 17:34:05,Footwear,5
U148,39601,added_to_cart,2022-08-25 22:56:38,Footwear,3
U390,34175,added_to_cart,2021-08-20 21:43:01,Apparel,3
U289,18405,added_to_cart,2022-06-08 06:21:10,Footwear,3
U407,4204,added_to_cart,2022-08-10 22:35:10,Apparel,3
U418,37602,purchased,2022-05-25 17:18:55,Apparel,5
U407,34036,viewed,2022-02-19 17:37:54,Apparel,1
U178,39742,added_to_cart,2022-09-02 01:26:08,Footwear,3
U4,3809,added_to_cart,2022-08-25 19:00:54,Apparel,3
U210,13271,added_to_cart,2022-09-04 12:18:32,Footwear,3
U152,5898,purchased,2022-12-21 02:33:39,Footwear,5
U6,8382,viewed,2022-02-19 00:57:03,Apparel,1
U485,8381,purchased,2022-05-29 11:09:22,Apparel,5
U343,15259,viewed,2022-12-09 19:40:10,Footwear,1
U241,57849,purchased,2022-11-02 23:28:34,Footwear,5
U291,45377,added_to_cart,2022-09-09 17:25:38,Footwear,3
U32,34048,purchased,2021-07-28 22:40:30,Apparel,5
U269,2702,viewed,2022-05-25 05:15:44,Apparel,1
U289,22500,added_to_cart,2021-09-15 22:21:19,Footwear,3
U73,41310,added_to_cart,2021-10-02 03:33:05,Apparel,3
U104,38947,purchased,2022-03-19 00:52:11,Apparel,5
U148,31948,purchased,2022-04-05 22:55:01,Footwear,5
U456,45400,viewed,2021-12-16 18:39:17,Footwear,1
U234,4170,added_to_cart,2021-10-04 09:29:08,Footwear,3
U322,50722,purchased,2022-08-09 10:30:17,Apparel,5
U81,5691,viewed,2022-02-10 10:32:02,Footwear,1
U358,23248,viewed,2021-11-11 09:24:50,Footwear,1
U338,54543,purchased,2022-04-30 07:42:08,Footwear,5
U17,45384,viewed,2021-12-17 15:06:39,Footwear,1
U27,10755,purchased,2021-10-12 08:40:39,Footwear,5
U104,35589,viewed,2022-08-07 17:56:08,Footwear,1
U110,28638,purchased,2022-10-08 10:40:54,Footwear,5
U209,41301,purchased,2022-01-26 10:59:08,Apparel,5
U53,35449,purchased,2021-09-07 03:23:15,Apparel,5
U87,38900,added_to_cart,2022-03-26 13:07:18,Apparel,3
U392,9127,viewed,2021-08-20 12:05:29,Footwear,1
U203,15516,added_to_cart,2022-06-24 03:45:20,Footwear,3
U464,56883,added_to_cart,2021-10-21 01:49:37,Footwear,3
U425,30726,viewed,2022-10-04 15:38:18,Apparel,1
U50,39989,purchased,2021-09-30 00:19:46,Footwear,5
U271,37531,viewed,2022-05-11 13:49:35,Apparel,1
U180,13562,added_to_cart,2022-06-23 08:23:50,Footwear,3
U263,34037,viewed,2021-10-04 02:43:08,Apparel,1
U338,3228,purchased,2022-11-25 02:13:54,Footwear,5
U188,11496,viewed,2022-02-25 04:04:42,Footwear,1
U420,43693,viewed,2022-05-15 22:47:50,Apparel,1
U89,17678,added_to_cart,2021-11-03 05:06:27,Footwear,3
U70,5438,purchased,2022-03-05 12:02:35,Apparel,5
U330,32809,purchased,2022-07-27 01:04:09,Footwear,5
U118,45602,added_to_cart,2022-08-21 21:33:48,Footwear,3
U141,19042,viewed,2021-10-01 14:37:12,Footwear,1
U120,31126,added_to_cart,2022-03-28 16:20:02,Apparel,3
U154,8912,added_to_cart,2022-09-10 14:59:10,Footwear,3
U4,9401,purchased,2022-10-08 12:02:17,Footwear,5
U434,3159,viewed,2022-08-12 16:43:59,Footwear,1
U63,3306,viewed,2021-11-16 05:49:20,Footwear,1
U11,6440,viewed,2022-04-24 12:15:07,Footwear,1
U224,33131,added_to_cart,2022-10-20 18:27:32,Footwear,3
U98,24805,viewed,2021-08-10 20:54:22,Footwear,1
U469,34007,viewed,2021-09-04 16:46:32,Apparel,1
U253,38502,added_to_cart,2021-07-20 08:36:04,Apparel,3
U262,32849,purchased,2021-07-05 06:49:25,Footwear,5
U109,54521,added_to_cart,2022-11-27 17:03:25,Footwear,3
U324,18601,purchased,2021-12-12 23:40:20,Footwear,5
U344,18655,added_to_cart,2022-09-27 18:17:31,Footwear,3
U242,41983,purchased,2021-12-06 19:04:26,Apparel,5
U135,8334,added_to_cart,2021-10-08 19:06:32,Apparel,3
U425,33100,added_to_cart,2022-03-17 05:40:42,Footwear,3
U207,34032,purchased,2022-08-08 07:03:25,Apparel,5
U334,37634,purchased,2022-10-04 08:20:46,Apparel,5
U380,31978,viewed,2021-11-12 16:49:06,Footwear,1
U191,37968,purchased,2021-08-18 13:58:59,Footwear,5
U380,32757,purchased,2021-07-03 02:56:15,Footwear,5
U468,33685,added_to_cart,2022-11-16 11:00:28,Footwear,3
U347,39987,viewed,2022-04-09 14:53:52,Footwear,1
U324,14379,viewed,2022-01-20 00:28:00,Footwear,1
U279,11971,added_to_cart,2022-10-30 10:37:25,Footwear,3
U57,47154,purchased,2022-10-15 23:53:13,Apparel,5
U324,49494,added_to_cart,2022-10-15 21:33:08,Footwear,3
U112,39754,added_to_cart,2022-09-11 11:37:28,Apparel,3
U142,34749,viewed,2022-12-14 04:16:29,Footwear,1
U230,34171,added_to_cart,2021-06-28 16:05:03,Apparel,3
U23,39743,added_to_cart,2022-04-08 12:16:21,Apparel,3
U208,49583,added_to_cart,2022-08-29 11:39:12,Footwear,3
U122,56934,viewed,2022-11-24 05:30:43,Footwear,1
U87,31173,viewed,2022-07-06 22:06:08,Apparel,1
U297,13481,viewed,2022-10-01 03:50:46,Footwear,1
U21,33259,viewed,2021-08-03 05:44:33,Apparel,1
U202,49607,added_to_cart,2022-05-19 04:43:36,Footwear,3
U78,24259,added_to_cart,2022-06-15 19:30:37,Footwear,3
U265,55657,added_to_cart,2022-06-01 01:13:07,Footwear,3
U185,38931,added_to_cart,2022-06-23 22:26:17,Apparel,3
U487,44454,viewed,2021-07-06 03:52:40,Footwear,1
U208,39336,viewed,2021-09-23 12:57:47,Apparel,1
U415,41741,added_to_cart,2022-07-14 21:18:47,Footwear,3
U194,23814,viewed,2022-04-13 08:48:21,Footwear,1
U68,26539,viewed,2022-06-30 09:10:49,Footwear,1
U433,34020,viewed,2022-07-30 12:35:12,Apparel,1
U330,44202,viewed,2022-09-10 05:40:20,Footwear,1
U320,2732,purchased,2022-06-09 09:31:21,Apparel,5
U250,33149,added_to_cart,2022-01-14 17:03:11,Apparel,3
U489,32809,added_to_cart,2021-10-28 03:43:05,Footwear,3
U179,35873,purchased,2022-07-31 03:25:17,Apparel,5
U303,21868,viewed,2022-02-12 10:03:21,Apparel,1
U208,20949,purchased,2022-04-02 07:21:58,Footwear,5
U112,42042,purchased,2022-05-12 00:46:47,Footwear,5
U107,5423,added_to_cart,2022-06-12 09:58:02,Apparel,3
U488,41857,added_to_cart,2021-06-06 12:23:55,Footwear,3
U332,37241,purchased,2022-03-30 00:32:43,Footwear,5
U278,15313,purchased,2021-10-04 21:38:03,Footwear,5
U269,33274,added_to_cart,2022-09-14 08:43:28,Apparel,3
U461,24942,added_to_cart,2021-09-27 02:02:51,Apparel,3
U227,45804,purchased,2021-12-15 07:17:28,Footwear,5
U486,7594,viewed,2021-08-31 04:35:52,Footwear,1
U163,13028,added_to_cart,2022-07-28 10:36:20,Footwear,3
U299,20777,viewed,2022-01-25 17:35:22,Footwear,1
U123,34632,viewed,2022-12-09 11:18:45,Footwear,1
U13,38961,added_to_cart,2022-08-14 22:38:58,Apparel,3
U38,46614,added_to_cart,2022-04-07 20:09:19,Footwear,3
U394,49598,viewed,2022-02-02 12:05:45,Footwear,1
U356,37222,purchased,2022-05-19 03:16:51,Apparel,5
U298,14339,viewed,2021-11-19 10:08:42,Footwear,1
U322,4579,viewed,2021-06-16 06:00:36,Footwear,1
U94,41453,viewed,2021-07-30 12:41:01,Footwear,1
U358,35587,viewed,2022-10-26 01:30:34,Footwear,1
U298,40993,added_to_cart,2021-10-11 15:19:17,Apparel,3
U285,47564,viewed,2022-10-31 06:50:16,Footwear,1
U92,2744,purchased,2021-11-29 13:55:31,Apparel,5
U316,30603,purchased,2021-10-30 16:50:26,Apparel,5
U249,31121,viewed,2022-05-24 11:58:38,Apparel,1
U383,56992,purchased,2021-06-23 11:55:11,Footwear,5
U350,5415,purchased,2021-09-12 06:18:38,Apparel,5
U367,57304,added_to_cart,2022-11-12 15:13:29,Footwear,3
U179,17481,added_to_cart,2021-11-07 21:40:59,Footwear,3
